external_id,subject_id,subject_name,subject_fullname,root_name
1396268,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396268,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1396268,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396269,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396269,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1396269,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396270,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396270,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal
1396270,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1396271,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396271,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396272,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1396272,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1396273,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal
1396273,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1396276,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396277,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396277,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal
1396279,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396279,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396280,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1396280,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1396281,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen
1396281,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen
1396282,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396282,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1396283,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1396283,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396284,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal
1396284,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal
1396285,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396287,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1396287,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1396288,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396288,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396288,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal
1396289,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen
1396289,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen
1396289,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1396290,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1396290,116,Kriminoloji ve Ceza Bilimi,Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi,Sosyal
1396291,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396291,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1396291,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1396292,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396292,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1396293,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396293,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396293,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396294,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1396294,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1396294,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396295,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396295,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396296,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396296,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396297,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396297,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal
1396298,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen
1396299,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396300,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1396338,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen
1396339,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen
1396339,163,Pediatri,Fen > Tıp > Pediatri,Fen
1396340,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen
1396341,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396341,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen
1396341,152,Odyoloji ve Konuşma-Dil Patolojisi,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Fen
1396342,41,Cerrahi,Fen > Tıp > Cerrahi,Fen
1396342,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen
1396343,81,Genetik ve Kalıtım,Fen > Temel Bilimler > Genetik ve Kalıtım,Fen
1396343,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1396343,40,Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen > Tıp > Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen
1396344,115,Klinik Nöroloji,Fen > Tıp > Klinik Nöroloji,Fen
1396345,115,Klinik Nöroloji,Fen > Tıp > Klinik Nöroloji,Fen
1396346,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen
1396346,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal
1396346,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1396347,18,Anestezi,Fen > Tıp > Anestezi,Fen
1396347,163,Pediatri,Fen > Tıp > Pediatri,Fen
1396355,51,Din Bilimi,Sosyal > Sosyal > Din Bilimi,Sosyal
1396355,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1396355,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396360,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1396360,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1396366,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1396366,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396367,81,Genetik ve Kalıtım,Fen > Temel Bilimler > Genetik ve Kalıtım,Fen
1396367,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1396368,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1396369,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1396370,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1396370,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1396371,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1396371,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1396371,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1396372,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1396372,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1396372,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396374,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1396374,25,Beslenme ve Diyetetik,Sosyal > Sosyal > Beslenme ve Diyetetik,Sosyal
1396375,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen
1396376,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1396377,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1396377,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1396378,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1396378,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1396386,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1396386,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1396386,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396387,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1396387,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396396,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1396396,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1396396,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396399,115,Klinik Nöroloji,Fen > Tıp > Klinik Nöroloji,Fen
1396399,166,Psikiyatri,Fen > Tıp > Psikiyatri,Fen
1396403,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396403,205,Ziraat Mühendisliği,Fen > Ziraat > Ziraat Mühendisliği,Fen
1396432,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1396432,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396448,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1396448,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1396448,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1396450,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen
1396450,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen
1396452,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen
1396452,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen
1396454,162,Patoloji,Fen > Tıp > Patoloji,Fen
1396455,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen
1396455,177,Solunum Sistemi,Fen > Tıp > Solunum Sistemi,Fen
1396455,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1396456,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen
1396459,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen
1396459,200,Üroloji ve Nefroloji,Fen > Tıp > Üroloji ve Nefroloji,Fen
1396460,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen
1396460,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen
1396462,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen
1396462,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1396463,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1396465,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen
1396465,181,Spor Bilimleri,Fen > Tıp > Spor Bilimleri,Fen
1396466,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396467,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396467,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1396468,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396468,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal
1396469,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396469,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1396469,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1396471,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396471,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396472,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396472,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1396474,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396474,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1396476,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1396476,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1396478,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen
1396478,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396478,178,Sosyal Çalışma,Sosyal > Sosyal > Sosyal Çalışma,Sosyal
1396481,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1396481,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1396481,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal
1396485,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1396485,67,Felsefe,Sosyal > Sosyal > Felsefe,Sosyal
1396485,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1396490,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396490,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen
1396490,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1396493,99,İstatistik ve Olasılık,Fen > Temel Bilimler > İstatistik ve Olasılık,Fen
1396493,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1396493,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396495,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1396495,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1396495,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396542,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396542,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396543,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396543,151,Nükleer Bilim ve Teknolojisi,Fen > Mühendislik > Nükleer Bilim ve Teknolojisi,Fen
1396544,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396544,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396544,45,Çevre Mühendisliği,Fen > Mühendislik > Çevre Mühendisliği,Fen
1396545,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396545,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396546,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396546,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396550,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396550,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1396550,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1396551,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396551,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1396553,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396554,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1396554,133,Metalürji Mühendisliği,Fen > Mühendislik > Metalürji Mühendisliği,Fen
1396555,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396557,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396557,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396558,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396558,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1396558,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1396559,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396559,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1396559,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen
1396561,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396561,205,Ziraat Mühendisliği,Fen > Ziraat > Ziraat Mühendisliği,Fen
1396561,25,Beslenme ve Diyetetik,Sosyal > Sosyal > Beslenme ve Diyetetik,Sosyal
1396562,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396562,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396562,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1396563,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396563,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1396563,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1396564,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396564,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1396564,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396566,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1396566,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396567,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1396567,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1396568,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396568,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1396569,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396569,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396569,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1396570,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396570,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396570,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1396570,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396572,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396572,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396572,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1396573,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396573,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1396575,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1396576,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396576,151,Nükleer Bilim ve Teknolojisi,Fen > Mühendislik > Nükleer Bilim ve Teknolojisi,Fen
1396577,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1396577,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1396579,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396579,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396581,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396581,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396581,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen
1396582,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1396582,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396583,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396583,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396584,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396584,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396585,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396585,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal
1396585,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1396587,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396587,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1396587,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396588,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1396588,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1396590,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1396590,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1396593,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal
1396597,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396597,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396598,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396598,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396600,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1396600,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1396601,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1396601,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1396601,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1396607,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal
1396607,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1396609,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396611,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1396611,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1396613,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1396613,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1396613,102,İşletme Finans,Sosyal > Sosyal > İşletme Finans,Sosyal
1396615,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1396615,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1396621,13,Aile Çalışmaları,Sosyal > Sosyal > Aile Çalışmaları,Sosyal
1396621,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
